"Player","Season","Team","Position","GP","TOI","G","A","P","P1","P/60","P1/60","GS","GS/60","CF","CA","C+/-","CF%","Rel CF%","GF","GA","G+/-","GF%","Rel GF%","xGF","xGA","xG+/-","xGF%","Rel xGF%","iPENT","iPEND","iP+/-","iCF","iCF/60","ixGF","ixGF/60","iSh%","PDO","ZSR","TOI%","TOI% QoT","CF% QoT","TOI% QoC","CF% QoC"
"MARTIN.HAVLAT","2012-2013","S.J","R",40,505.87,7,7,14,13,1.66,1.54,19.52,2.32,506,461,45,52.33,0.75,21,11,10,65.62,15.62,23.59,17.99,5.6,56.73,2.69,8,6,-2,118,14,6.88,0.82,9.33,102.86,52.72,26.48,30.05,51.31,29.52,49.4
"MARTIN.HAVLAT","2014-2015","N.J","R",40,499.22,2,6,8,5,0.96,0.6,3.65,0.44,357,436,-79,45.02,-0.49,12,20,-8,37.5,-13.05,14.44,18.83,-4.39,43.4,-4.26,3,4,1,67,8.05,3.53,0.42,5.26,98.78,37.92,26.25,30.16,47.95,29.33,50.26
"MARTIN.MARINCIN","2013-2014","EDM","D",44,687.73,0,4,4,2,0.35,0.17,2.15,0.19,601,660,-59,47.66,7.18,20,23,-3,46.51,6.02,25.73,30.6,-4.87,45.68,5.72,7,3,-4,68,5.93,1.25,0.11,0,100.13,45.07,33.19,28.93,43.99,29.12,50.57
"MARTIN.MARINCIN","2014-2015","EDM","D",41,668.87,1,2,3,3,0.27,0.27,4.23,0.38,606,638,-32,48.71,0.61,18,22,-4,45,6.83,25.77,26.92,-1.15,48.91,3.02,6,2,-4,105,9.42,1.85,0.17,2.86,98.97,43.74,32.59,26.85,47.76,28.84,50.06
"MARTIN.ST. LOUIS","2011-2012","T.B","R",77,1336.23,19,31,50,39,2.25,1.75,41.8,1.88,1169,1315,-146,47.06,-0.03,74,69,5,51.75,6.77,46.61,51.01,-4.4,47.75,0.8,4,18,14,254,11.41,13,0.58,13.67,102.17,53.88,36.32,30.34,48.96,29.42,49.77
"MARTIN.ST. LOUIS","2012-2013","T.B","R",48,795.37,13,22,35,23,2.64,1.74,29.3,2.21,683,742,-59,47.93,1.14,42,38,4,52.5,2.5,26.43,28.52,-2.09,48.1,-0.89,3,11,8,134,10.11,7.18,0.54,16.25,101.65,53.44,34.87,31.26,47.42,30.06,50.12
"MARTIN.ST. LOUIS","2013-2014","T.B/NYR","R",81,1244.38,17,23,40,31,1.93,1.49,44.89,2.16,1160,1141,19,50.41,-1.5,59,41,18,59,4.66,46.83,45.9,0.93,50.5,-1.11,2,12,10,258,12.44,13.48,0.65,11.56,102.82,56.12,32.28,29.78,51.3,29.9,50.13
"MARTIN.ST. LOUIS","2014-2015","NYR","R",74,1027.71,15,21,36,28,2.1,1.63,32.14,1.88,908,1002,-94,47.54,-3.49,50,38,12,56.82,-0.32,44.57,45.7,-1.13,49.37,-1.41,6,12,6,162,9.46,12.22,0.71,14.71,102.84,52.54,28.53,30.14,49.67,29.27,49.78
"MARTY.HAVLAT","2013-2014","S.J","R",48,584.4,10,8,18,17,1.85,1.75,20.39,2.09,552,549,3,50.14,-3.8,28,17,11,62.22,16.83,25.63,22.09,3.54,53.71,-2.27,3,9,6,105,10.78,6.18,0.63,18.52,103.63,58.61,25.15,29.55,53.66,28.54,49.32
"MARTY.REASONER","2011-2012","NYI","C",61,617.23,1,5,6,2,0.58,0.19,-2.13,-0.21,455,607,-152,42.84,-5.55,7,31,-24,18.42,-29.85,17.96,23.25,-5.29,43.58,-4.89,12,5,-7,102,9.92,5.67,0.55,1.54,93.34,42.71,20.98,27.47,47.03,28.23,49.95
"MARTY.REASONER","2012-2013","NYI","C",31,283.75,0,5,5,2,1.06,0.42,5.49,1.16,248,258,-10,49.01,0.97,8,12,-4,40,-7.57,11.53,10.39,1.14,52.6,2.79,2,5,3,51,10.78,3.56,0.75,0,96.03,36.88,18.94,27.48,49.47,27.85,50.09
"MASON.RAYMOND","2011-2012","VAN","L",55,699.03,8,9,17,15,1.46,1.29,22.73,1.95,695,660,35,51.29,-0.37,28,26,2,51.85,-4.79,25.3,31.46,-6.16,44.57,-2.76,7,9,2,171,14.68,7.03,0.6,7.55,101.34,61.11,26.78,30.1,53.41,29.29,49.9
"MASON.RAYMOND","2012-2013","VAN","L",46,550.45,5,9,14,12,1.53,1.31,12.79,1.39,482,506,-24,48.79,-3.47,23,24,-1,48.94,-1.52,17.93,24.43,-6.5,42.33,-10.94,6,4,-2,102,11.12,4.52,0.49,8.2,101.3,56.66,25.47,29.04,50.21,28.35,49.24
"MASON.RAYMOND","2013-2014","TOR","L",82,1107.05,11,17,28,23,1.52,1.25,17.72,0.96,981,1234,-253,44.29,1.96,42,47,-5,47.19,-0.56,36.66,49.77,-13.11,42.42,-0.77,8,10,2,243,13.17,9.38,0.51,7.86,101.12,43.94,28.26,29.36,42.05,28.81,49.93
"MASON.RAYMOND","2014-2015","CGY","L",57,682.55,12,10,22,19,1.93,1.67,14.69,1.29,579,756,-177,43.37,-1.57,26,30,-4,46.43,-4.5,19.72,27.71,-7.99,41.58,-5.44,4,7,3,170,14.94,5.24,0.46,12,100.2,50.54,24.77,29.76,44.72,28.53,50.39
"MAT.CLARK","2014-2015","ANA","D",7,74.44,0,1,1,1,0.81,0.81,0.7,0.56,69,79,-10,46.62,-5.2,4,2,2,66.67,16.67,2.77,2.74,0.03,50.27,-2.13,3,2,-1,7,5.64,0.05,0.04,0,106.3,54.9,24.27,27.38,50.26,27.73,48.73
"MATHEW.DUMBA","2013-2014","MIN","D",9,95.15,0,0,0,0,0,0,1,0.63,87,72,15,54.72,2.21,1,2,-1,33.33,-33.33,4.08,2.42,1.66,62.77,6.48,1,0,-1,14,8.83,0.14,0.09,0,97.37,64.44,23.79,25.26,48.3,28.6,50.17
"MATHIEU.DARCHE","2011-2012","MTL","L",61,587.55,3,5,8,5,0.82,0.51,10.19,1.04,496,511,-15,49.26,0.34,12,18,-6,40,-12.15,15.98,15.85,0.13,50.2,2.4,7,8,1,116,11.85,5.63,0.57,4.62,97.45,52.4,20.81,27.81,46.73,28.38,49.94
"MATHIEU.PERREAULT","2011-2012","WSH","C",64,687.25,14,13,27,22,2.36,1.92,33.01,2.88,695,565,130,55.16,6.38,39,26,13,60,12.02,27.15,22.45,4.7,54.74,4.07,11,13,2,112,9.78,6.7,0.58,27.45,102.95,52.38,22.19,29.32,47.22,28.27,49.5
"MATHIEU.PERREAULT","2012-2013","WSH","C",39,403.6,4,10,14,13,2.08,1.93,16.78,2.49,410,370,40,52.56,4.84,21,13,8,61.76,8.06,16.79,15.28,1.51,52.35,3.32,8,9,1,78,11.6,3.94,0.59,9.76,104.15,50.47,21.65,28.88,48.96,28.38,49.87
"MATHIEU.PERREAULT","2013-2014","ANA","C",69,758.03,13,19,32,24,2.53,1.9,32.63,2.58,729,692,37,51.3,1.86,40,26,14,60.61,3.67,32.57,30.07,2.5,52,0.73,13,10,-3,147,11.64,9.48,0.75,15.48,103.25,53.38,23.64,28.47,48.89,28.28,49.52
"MATHIEU.PERREAULT","2014-2015","WPG","C",62,777.59,10,16,26,22,2.01,1.7,34.97,2.7,766,587,179,56.61,4.79,32,27,5,54.24,2.79,35.06,24.28,10.78,59.08,6.58,12,11,-1,150,11.57,10.14,0.78,11.24,99.3,49.16,27.56,31.4,51.07,28.7,49.95
"MATS.ZUCCARELLO","2011-2012","NYR","C",10,69.6,1,0,1,1,0.86,0.86,1.8,1.55,58,43,15,57.43,6.62,2,2,0,50,5.88,3.37,2.45,0.92,57.9,6.56,3,1,-2,11,9.48,0.72,0.62,16.67,98.32,45,14.9,27.07,47.43,27.69,50.86
"MATS.ZUCCARELLO","2012-2013","NYR","C",15,205.17,3,3,6,5,1.75,1.46,11.49,3.36,237,170,67,58.23,8.13,14,4,10,77.78,21.37,12.27,6.22,6.05,66.36,15.85,3,3,0,42,12.28,2.87,0.84,13.04,105.33,62.9,27.99,31.51,50.01,29.05,49.24
"MATS.ZUCCARELLO","2013-2014","NYR","C",77,1014.4,14,22,36,33,2.13,1.95,47.29,2.8,953,812,141,53.99,2.37,43,32,11,57.33,6.22,43.83,36.66,7.17,54.45,3.95,12,28,16,200,11.83,13.36,0.79,11.76,101.22,58.76,27.69,29.84,51.17,28.9,49.73
"MATS.ZUCCARELLO","2014-2015","NYR","C",78,1107.27,15,25,40,30,2.17,1.63,45.91,2.49,1060,963,97,52.4,4.36,59,42,17,58.42,1.92,47.05,42.8,4.25,52.37,3.63,15,17,2,223,12.08,12.3,0.67,12,101.62,56.23,29.02,30.27,49,29.37,50.26
"MATT.BARTKOWSKI","2012-2013","BOS","D",11,141.73,0,2,2,1,0.85,0.42,3.63,1.54,155,118,37,56.78,3.89,5,5,0,50,-10,7.17,6.09,1.08,54.07,0.29,3,1,-2,29,12.28,0.31,0.13,0,99.7,60.78,25.83,27.57,51.43,27.83,49.94
"MATT.BARTKOWSKI","2013-2014","BOS","D",64,1090.03,0,14,14,7,0.77,0.39,25.2,1.39,1061,930,131,53.29,-1.38,50,32,18,60.98,1.11,42.34,35.79,6.55,54.19,-0.7,10,3,-7,198,10.9,2.71,0.15,0,102.8,53.68,34.94,27.37,53,28.71,49.21
"MATT.BARTKOWSKI","2014-2015","BOS","D",47,719.07,0,4,4,4,0.33,0.33,6.65,0.55,598,601,-3,49.87,-2.32,22,28,-6,44,-6,20.93,23.3,-2.37,47.32,-4.33,9,7,-2,134,11.18,2.53,0.21,0,98.94,48.76,31.18,27.41,50.78,28.39,49.82
"MATT.BELESKEY","2011-2012","ANA","L",70,690.21,4,10,14,9,1.22,0.78,10.61,0.92,564,657,-93,46.19,-2.71,24,26,-2,48,-0.1,20.64,26.86,-6.22,43.45,-4.81,21,19,-2,153,13.3,5.83,0.51,5.33,100.84,48.95,20.74,28.36,47.88,28.31,49.81
"MATT.BELESKEY","2012-2013","ANA","L",42,453.04,6,5,11,10,1.46,1.32,6.52,0.86,344,466,-122,42.47,-5.57,17,14,3,54.84,-2.04,14.37,17.18,-2.81,45.55,-4.8,16,12,-4,101,13.38,4.37,0.58,10.34,102.62,49.03,22.35,29.19,48.13,28.54,49.75
"MATT.BELESKEY","2013-2014","ANA","L",55,573.38,8,10,18,14,1.88,1.46,20.05,2.1,538,562,-24,48.91,-0.26,26,17,9,60.47,2.13,21.66,22.25,-0.59,49.33,-1.84,17,12,-5,180,18.84,7.42,0.78,8.33,102.99,52.88,22.62,28.79,49.68,28.46,50.05
"MATT.BELESKEY","2014-2015","ANA","L",65,787.45,18,10,28,23,2.13,1.75,37.89,2.89,772,668,104,53.61,4.09,43,28,15,60.56,13.58,31.41,25.24,6.17,55.45,4.71,10,12,2,271,20.65,11.57,0.88,14.52,103.46,51.98,25.71,29.88,49.94,29.07,50.25
"MATT.BRADLEY","2011-2012","FLA","R",45,460.07,2,4,6,3,0.78,0.39,0.11,0.01,316,451,-135,41.2,-10.27,10,12,-2,45.45,-2.13,9.51,15.33,-5.82,38.29,-10.66,8,11,3,57,7.43,1.94,0.25,6.45,100.57,50.44,21.26,27.85,49.53,27.99,49.36
"MATT.CALVERT","2011-2012","CBJ","L",13,115.4,0,3,3,0,1.56,0,2.12,1.1,93,80,13,53.76,5.56,4,8,-4,33.33,-9.91,4.26,3.65,0.61,53.86,5.02,2,3,1,11,5.72,0.3,0.16,0,93.09,47.37,19.88,28.36,47.26,28.03,49.21
"MATT.CALVERT","2012-2013","CBJ","L",42,500.75,7,7,14,12,1.68,1.44,14.4,1.73,427,405,22,51.32,5.56,20,30,-10,40,-18.51,15.83,16.77,-0.94,48.56,3.34,7,6,-1,105,12.58,4.45,0.53,13.21,95.33,45.61,24.97,29.57,46.4,29.06,50
"MATT.CALVERT","2013-2014","CBJ","L",56,694.02,5,12,17,12,1.47,1.04,19.87,1.72,639,592,47,51.91,2.2,28,26,2,51.85,-3.25,24.65,22.57,2.08,52.2,0.88,15,14,-1,121,10.46,6.16,0.53,7.58,100.33,47.43,26.45,29.98,49.7,29.15,50.05
"MATT.CALVERT","2014-2015","CBJ","L",56,705.87,11,7,18,15,1.53,1.28,16.22,1.38,577,643,-66,47.3,-0.25,26,28,-2,48.15,-0.41,22.6,27.03,-4.43,45.54,-3.66,8,13,5,122,10.37,7.01,0.6,14.47,99.96,42.11,26.49,29.17,47.47,28.83,50.05
"MATT.CARKNER","2011-2012","OTT","D",29,317.53,1,1,2,1,0.38,0.19,3.43,0.65,309,300,9,50.74,-1.89,12,12,0,50,1.09,7.83,12.83,-5,37.9,-10.04,11,6,-5,52,9.83,0.54,0.1,5.88,100.81,49.17,22.94,27.14,52.47,28.03,50.04
"MATT.CARKNER","2012-2013","NYI","D",22,266.43,0,2,2,2,0.45,0.45,2.08,0.47,267,259,8,50.76,1.77,10,12,-2,45.45,-7.77,11.19,9.98,1.21,52.86,1.71,17,6,-11,41,9.23,0.61,0.14,0,97.85,51.05,25.01,27.07,50.52,28.24,48.78
"MATT.CARKNER","2013-2014","NYI","D",53,610.86,0,2,2,2,0.2,0.2,3.94,0.39,601,611,-10,49.59,-0.25,17,25,-8,40.48,-4.69,24.09,28.42,-4.33,45.88,-3.9,39,23,-16,87,8.55,1.38,0.14,0,97.1,54.64,24.24,26.27,48.91,28.14,49.78
"MATT.CARLE","2011-2012","PHI","D",82,1416.85,1,23,24,10,1.02,0.42,32.17,1.36,1364,1280,84,51.59,0.98,61,56,5,52.14,-2.5,62.32,53.79,8.53,53.67,1.79,14,6,-8,212,8.98,4.14,0.18,1.05,99.96,48.86,38.24,27.62,49.62,29.04,49.9
"MATT.CARLE","2012-2013","T.B","D",48,844.67,2,11,13,7,0.92,0.5,9.7,0.69,708,822,-114,46.27,-1.46,35,36,-1,49.3,-2.64,30.44,32.59,-2.15,48.29,-0.63,1,5,4,83,5.9,1.68,0.12,4.76,101.11,48.11,37.03,28.9,47.72,29.42,49.98
"MATT.CARLE","2013-2014","T.B","D",82,1399.65,1,14,15,6,0.64,0.26,16.65,0.71,1244,1357,-113,47.83,-5.05,57,47,10,54.81,1.09,50.02,50.72,-0.7,49.65,-1.89,11,5,-6,175,7.5,3.56,0.15,1.09,101.55,49.94,36.05,27.9,52.26,29.37,49.84
"MATT.CARLE","2014-2015","T.B","D",59,974.86,3,13,16,8,0.98,0.49,25.09,1.54,908,792,116,53.41,0.25,40,30,10,57.14,-0.39,35.74,31.55,4.19,53.11,-3.6,11,4,-7,128,7.88,2.98,0.18,4.55,100.86,51.79,35.72,27.4,52.35,28.92,49.17
"MATT.COOKE","2011-2012","PIT","L",82,965.88,16,11,27,19,1.68,1.18,33.53,2.08,882,791,91,52.72,-1.99,40,41,-1,49.38,-6.09,36.06,32.66,3.4,52.47,-1.73,15,19,4,189,11.74,11.06,0.69,13.56,98.99,47.76,24.96,29.5,53.89,29.11,49.82
"MATT.COOKE","2012-2013","PIT","L",48,585.31,7,13,20,15,2.05,1.54,12.13,1.24,475,602,-127,44.1,-6.67,22,24,-2,47.83,-15.14,18.83,21.18,-2.35,47.06,-6.84,13,9,-4,98,10.05,5.84,0.6,11.86,100.65,41.34,25.86,29.72,48.44,29.22,50.26
"MATT.COOKE","2013-2014","MIN","L",82,1029.46,9,14,23,18,1.34,1.05,17.79,1.04,750,913,-163,45.1,-4.7,32,27,5,54.24,2.13,26.16,32.39,-6.23,44.68,-7.43,15,16,1,168,9.79,7.44,0.43,9.38,102.77,34.4,26.24,29.98,47.97,29.06,50.21
"MATT.COOKE","2014-2015","MIN","L",29,294.45,4,5,9,6,1.83,1.22,5.33,1.09,217,288,-71,42.97,-10.43,10,12,-2,45.45,-5.63,8.16,10.12,-1.96,44.64,-13.12,3,8,5,44,8.97,2.38,0.48,17.39,99.85,42.25,21.67,28.32,49.99,28.22,49.55
"MATT.CULLEN","2011-2012","MIN","C",73,958.58,10,14,24,21,1.5,1.31,22.47,1.41,834,923,-89,47.47,4.67,33,41,-8,44.59,2.59,34.97,33.97,1,50.73,5.9,9,9,0,178,11.14,10.78,0.67,8.47,98.7,41.8,27.9,29.97,44.23,29.26,50.16
"MATT.CULLEN","2012-2013","MIN","C",42,494.41,7,16,23,20,2.79,2.43,22.37,2.71,430,451,-21,48.81,-0.3,31,19,12,62,19.69,21.36,15.88,5.48,57.36,7.42,2,4,2,101,12.26,6.5,0.79,11.86,105.99,42.33,25.14,29.17,46.58,28.71,49.23
"MATT.CULLEN","2013-2014","NSH","C",77,939.37,9,20,29,21,1.85,1.34,30.31,1.94,873,859,14,50.4,2.88,46,41,5,52.87,7.8,38.96,33.34,5.62,53.89,2.84,12,10,-2,176,11.24,9.64,0.62,8.65,100.17,47.53,25.08,29.61,48.48,28.78,50.11
"MATT.CULLEN","2014-2015","NSH","C",62,706.24,7,13,20,13,1.7,1.1,26.03,2.21,691,602,89,53.44,-0.08,33,22,11,60,4.44,28.35,21.87,6.48,56.45,1.64,8,6,-2,142,12.06,7.22,0.61,8.75,101.94,54.97,23.56,29.23,51.15,28.59,49.48
"MATT.D'AGOSTINI","2011-2012","STL","R",55,643.57,4,8,12,9,1.12,0.84,21.26,1.98,631,525,106,54.58,1.01,23,13,10,63.89,7.59,26.37,19.86,6.51,57.04,1.7,8,5,-3,163,15.2,7.11,0.66,5,102.26,54.81,25.26,29.89,51.91,28.88,49.71
"MATT.D'AGOSTINI","2012-2013","STL/N.J","R",29,317.57,2,2,4,3,0.76,0.57,7.65,1.45,252,218,34,53.62,-0.65,7,12,-5,36.84,-13.82,7.45,8.56,-1.11,46.53,-10.84,2,10,8,59,11.15,1.56,0.29,6.67,95.29,55.95,23.08,28.97,54.16,28.66,49.9
"MATT.D'AGOSTINI","2013-2014","PIT/BUF","R",57,712.5,2,4,6,3,0.51,0.25,6.87,0.58,581,652,-71,47.12,3.51,11,26,-15,29.73,-9.66,18.25,25.11,-6.86,42.09,-2.6,9,12,3,157,13.22,5.43,0.46,2.27,95.98,46.59,26.46,29.28,43.37,28.83,50.04
"MATT.DONOVAN","2011-2012","NYI","D",3,50.35,0,0,0,0,0,0,0.25,0.3,37,36,1,50.68,-0.18,1,3,-2,25,-28.33,1.93,1.51,0.42,56.1,3.65,0,0,0,8,9.53,0.38,0.45,0,88.6,43.48,32.55,27.15,47.3,28.97,49.65
"MATT.DONOVAN","2013-2014","NYI","D",52,759.55,1,6,7,2,0.55,0.16,14.2,1.12,782,670,112,53.86,4.75,28,39,-11,41.79,-9.75,33.01,36.06,-3.05,47.79,-1.91,10,2,-8,120,9.48,2.62,0.21,1.67,95.8,54.27,30.83,27.12,48.55,28.97,50.03
"MATT.DONOVAN","2014-2015","NYI","D",12,189.15,0,2,2,2,0.63,0.63,3,0.95,168,175,-7,48.98,-5.94,8,5,3,61.54,21.54,8.47,8.8,-0.33,49.04,-6.48,0,1,1,29,9.2,0.51,0.16,0,103.31,50.91,31.99,27.15,52.48,28.5,49.78
"MATT.DUCHENE","2011-2012","COL","C",58,748.57,8,9,17,10,1.36,0.8,25.74,2.06,772,690,82,52.8,0.96,23,27,-4,46,-2.65,31.31,27.36,3.95,53.37,3.95,2,13,11,186,14.91,8.57,0.69,8,98.5,57.21,27.22,29.84,50.58,29.33,49.92
"MATT.DUCHENE","2012-2013","COL","C",47,698.98,13,15,28,25,2.4,2.15,27.57,2.37,679,719,-40,48.57,-0.34,32,38,-6,45.71,1.6,28.97,30.94,-1.97,48.36,0.4,4,12,8,145,12.45,8.43,0.72,14.29,98.5,52.47,31.21,31.29,49.13,29.85,49.8
"MATT.DUCHENE","2013-2014","COL","C",71,1026.3,13,31,44,34,2.57,1.99,45.56,2.66,989,1017,-28,49.3,3.44,53,51,2,50.96,-3.31,45.21,42.57,2.64,51.5,8.42,3,21,18,289,16.9,16.41,0.96,7.93,100.26,49.3,30.18,31.14,46.1,29.86,50.25
"MATT.DUCHENE","2014-2015","COL","C",82,1206.67,18,27,45,33,2.24,1.64,33.7,1.68,975,1277,-302,43.29,0.07,58,51,7,53.21,5.97,41.12,53.99,-12.87,43.23,-0.07,6,18,12,263,13.08,14.61,0.73,11.61,102.96,46.61,30.91,30.38,43.36,29.52,50.74
"MATT.DUMBA","2014-2015","MIN","D",58,731.87,5,4,9,7,0.74,0.57,17.92,1.47,679,620,59,52.27,2.01,40,26,14,60.61,1.15,27.46,22.84,4.62,54.59,-1.69,8,9,1,136,11.15,2.16,0.18,8.77,103.07,58.87,26.22,27.33,49.43,28.3,49.21
"MATT.ELLIS","2011-2012","BUF","L",60,558.85,3,5,8,4,0.86,0.43,11.38,1.22,476,469,7,50.37,2.62,15,18,-3,45.45,-2.06,18.98,17.9,1.08,51.46,6.48,5,3,-2,138,14.82,6,0.64,3.61,98.33,45.94,19.39,27.74,48.17,28.05,49.83
"MATT.ELLIS","2013-2014","BUF","L",50,396.04,4,1,5,5,0.76,0.76,2.78,0.42,281,378,-97,42.64,0.19,6,14,-8,30,-9.16,9.9,12.8,-2.9,43.61,0.47,2,0,-2,98,14.85,4.21,0.64,5.97,96.85,40.79,16.82,27.13,42.67,28.18,49.58
"MATT.ELLIS","2014-2015","BUF","L",39,276.53,1,1,2,2,0.43,0.43,-3.85,-0.84,189,316,-127,37.43,-0.12,5,16,-11,23.81,-19.05,6.41,10.72,-4.31,37.42,-4.79,1,1,0,37,8.03,1.4,0.3,3.57,94.84,31.46,14.39,26.83,37.75,28.04,49.93
"MATT.FRASER","2012-2013","DAL","R",12,132.15,1,2,3,2,1.36,0.91,4.61,2.09,114,106,8,51.82,4.96,4,3,1,57.14,-0.3,3.04,4.14,-1.1,42.34,-4.27,0,3,3,29,13.17,0.85,0.39,6.25,102.18,54.67,22.76,29.57,48.78,28.16,49.83
"MATT.FRASER","2013-2014","BOS","R",14,131.73,2,0,2,2,0.91,0.91,3.73,1.7,124,110,14,52.99,1.05,5,4,1,55.56,0.24,4.95,3.7,1.25,57.23,3.7,2,3,1,20,9.11,0.98,0.45,15.38,101.42,65.75,19.21,28.02,52.53,28.07,48.11
"MATT.FRASER","2014-2015","BOS/EDM","R",60,638.73,6,4,10,7,0.94,0.66,7.21,0.68,500,594,-94,45.7,-3.31,16,32,-16,33.33,-14.26,16.75,26.1,-9.35,39.09,-6.75,7,11,4,122,11.46,4.79,0.45,7.59,96.21,49.86,21.28,28.8,49.66,28.49,49.85
"MATT.FRATTIN","2011-2012","TOR","R",56,686.56,8,6,14,14,1.22,1.22,14.96,1.31,596,628,-32,48.69,-0.5,26,26,0,50,4.88,23.27,25.96,-2.69,47.27,0.38,10,8,-2,169,14.77,6.74,0.59,9.52,100.33,53.14,25.96,29.59,49.01,28.52,49.83
"MATT.FRATTIN","2012-2013","TOR","R",25,311.52,6,6,12,8,2.31,1.54,11.03,2.12,288,311,-23,48.08,4.85,17,12,5,58.62,3.07,9.8,11.67,-1.87,45.65,2.61,2,2,0,72,13.87,3.72,0.72,16.22,105.39,43.71,26.17,29.65,44.39,28.63,50.1
"MATT.FRATTIN","2013-2014","L.A/CBJ","R",44,473.52,1,4,5,4,0.63,0.51,11.2,1.42,425,382,43,52.66,-5.81,11,15,-4,42.31,-8.21,15.98,15.38,0.6,50.96,-3.44,3,14,11,93,11.78,4.88,0.62,1.85,98.3,57.09,23.29,28.66,54.63,28.22,50.21
"MATT.FRATTIN","2014-2015","TOR","R",9,63.1,0,0,0,0,0,0,0.26,0.25,54,59,-5,47.79,-4.59,0,0,0,NA,NA,1.39,2.91,-1.52,32.33,-17.4,2,1,-1,11,10.46,0.23,0.22,0,100,38.89,14.44,27.61,46.56,27.6,46.62
"MATT.GILROY","2011-2012","T.B/OTT","D",67,1010.67,3,14,17,9,1.01,0.53,19.82,1.18,905,901,4,50.11,0.19,48,42,6,53.33,4.83,35.35,35.25,0.1,50.07,0.58,9,4,-5,138,8.19,2.26,0.13,4.35,101.08,51.38,31.74,28.39,48.6,28.83,49.56
"MATT.GILROY","2012-2013","NYR","D",15,139.77,0,0,0,0,0,0,-0.36,-0.15,112,131,-19,46.09,-8.84,0,3,-3,0,-55.1,3.84,6.42,-2.58,37.43,-19.83,3,1,-2,27,11.59,0.49,0.21,0,95.77,72.22,19.28,26,48.77,26.99,49.55
"MATT.GILROY","2013-2014","FLA","D",16,227.8,1,1,2,2,0.53,0.53,3.15,0.83,193,205,-12,48.49,-1.61,8,9,-1,47.06,4.2,6.96,7.34,-0.38,48.67,0.71,1,1,0,35,9.22,0.95,0.25,4.55,99.51,55.83,29.43,26.8,50.5,28.51,50.06
"MATT.GREENE","2011-2012","L.A","D",82,1078.94,4,9,13,8,0.72,0.44,26.1,1.45,1044,833,211,55.62,1.18,31,34,-3,47.69,-3.48,36.31,30.8,5.51,54.11,1.55,17,5,-12,169,9.4,2.4,0.13,5.56,97.97,48.03,28.35,26.32,53.42,28.03,49.53
"MATT.GREENE","2012-2013","L.A","D",5,62.99,0,1,1,1,0.95,0.95,-0.4,-0.38,50,63,-13,44.25,-7.05,3,4,-1,42.86,9.52,2.78,2.28,0.5,54.94,14,4,0,-4,4,3.81,0.07,0.07,0,97.81,42.86,26.82,26.4,55.72,28.53,50.64
"MATT.GREENE","2013-2014","L.A","D",38,475.46,1,3,4,3,0.5,0.38,12.75,1.61,510,361,149,58.55,1.56,13,12,1,52,6.88,17.34,13.25,4.09,56.69,3.72,15,3,-12,78,9.84,1.31,0.17,3.12,98.65,56.82,26.87,26.42,54.83,28.41,49.82
"MATT.GREENE","2014-2015","L.A","D",82,1095.94,3,5,8,5,0.44,0.27,21.3,1.17,1071,907,164,54.15,-1.7,38,39,-1,49.35,-7.79,42,33.94,8.06,55.31,0.92,19,6,-13,172,9.42,2.24,0.12,4.41,98.78,57.59,27.67,27.01,56.05,28.44,49.37
"MATT.HALISCHUK","2011-2012","NSH","R",73,707.24,13,13,26,21,2.21,1.78,18.97,1.61,473,641,-168,42.46,-5.11,29,22,7,56.86,7.8,22.14,25.78,-3.64,46.2,-6.13,6,11,5,121,10.27,8.52,0.72,15.29,103.84,48.24,20.02,27.9,46.63,27.74,49.81
"MATT.HALISCHUK","2012-2013","NSH","R",36,392.07,5,6,11,11,1.68,1.68,8.98,1.37,288,350,-62,45.14,-2.59,14,13,1,51.85,11.23,14.8,14.52,0.28,50.48,-0.71,5,1,-4,73,11.17,5.45,0.83,10,100.93,44.85,22.3,28.36,45.97,27.94,49.97
"MATT.HALISCHUK","2013-2014","WPG","R",46,470.13,5,5,10,9,1.28,1.15,7.01,0.89,370,471,-101,44,-7.41,15,19,-4,44.12,-5.51,16.38,19.42,-3.04,45.75,-5.71,3,6,3,91,11.61,6.25,0.8,9.26,99.88,55.51,21.31,28.96,51.25,28.33,50.66
"MATT.HALISCHUK","2014-2015","WPG","R",47,429.91,3,5,8,4,1.12,0.56,11.67,1.63,362,363,-1,49.93,-2.94,16,11,5,59.26,2.54,18.05,15.44,2.61,53.9,1.45,2,4,2,82,11.44,4.95,0.69,5.08,101.83,52.09,20.13,27.75,52.24,27.92,49.12
"MATT.HENDRICKS","2011-2012","WSH","C",78,826.73,4,4,8,7,0.58,0.51,10.76,0.78,661,725,-64,47.69,-1.44,20,25,-5,44.44,-8.72,25.92,24.36,1.56,51.55,1.97,27,27,0,162,11.76,7.12,0.52,4.44,98.91,44.54,21.97,28.85,48.32,28.86,49.84
"MATT.HENDRICKS","2012-2013","WSH","C",48,469.41,5,3,8,6,1.02,0.77,7,0.89,398,446,-48,47.16,-1.96,11,17,-6,39.29,-14.77,16.7,16.28,0.42,50.64,2.15,19,18,-1,92,11.76,5.74,0.73,10.64,98.15,48.63,20.5,28.33,49.37,28.53,49.62
