"Player","Season","Team","Position","GP","TOI","G","A","P","P1","P/60","P1/60","GS","GS/60","CF","CA","C+/-","CF%","Rel CF%","GF","GA","G+/-","GF%","Rel GF%","xGF","xGA","xG+/-","xGF%","Rel xGF%","iPENT","iPEND","iP+/-","iCF","iCF/60","ixGF","ixGF/60","iSh%","PDO","ZSR","TOI%","TOI% QoT","CF% QoT","TOI% QoC","CF% QoC"
"JORDAN.STAAL","2008-2009","PIT","C",82,1059.87,14,18,32,26,1.81,1.47,33.98,1.92,910,916,-6,49.84,2.38,43,37,6,53.75,-1.75,34.61,32.26,2.35,51.76,2.85,8,18,10,203,11.49,10.81,0.61,12.61,101.23,40.07,29.29,29.48,47.4,28.96,49.79
"JORDAN.STAAL","2009-2010","PIT","C",81,1075.2,15,20,35,27,1.95,1.51,46.82,2.61,1062,900,162,54.13,2.87,51,35,16,59.3,10.36,43.41,37.19,6.22,53.86,1.96,12,16,4,244,13.62,13.8,0.77,10.42,101.52,49.47,29.53,29.5,51.63,29.23,49.92
"JORDAN.STAAL","2010-2011","PIT","C",42,604.85,7,10,17,13,1.69,1.29,20.1,1.99,599,529,70,53.1,-0.11,26,22,4,54.17,8.82,21.1,22.95,-1.85,47.9,-3.27,6,3,-3,118,11.71,5.86,0.58,11.48,101.63,49.21,30.92,30.23,53.28,29.78,50.21
"JORDIN.TOOTOO","2007-2008","NSH","R",63,590.81,9,5,14,13,1.42,1.32,21.11,2.14,558,478,80,53.86,3.76,18,26,-8,40.91,-8.22,21.6,20.15,1.45,51.74,-1.45,25,30,5,180,18.28,6.32,0.64,9.57,96.73,55.38,21.98,28.51,48.45,28.19,50.01
"JORDIN.TOOTOO","2008-2009","NSH","R",72,807.42,4,11,15,8,1.11,0.59,14.76,1.1,687,747,-60,47.91,-1.94,19,32,-13,37.25,-13.26,23.99,34.88,-10.89,40.75,-9.55,41,40,-1,229,17.02,7.44,0.55,3.15,97.81,47.05,24.74,29.17,48.02,28.48,50.46
"JORDIN.TOOTOO","2009-2010","NSH","R",51,538.27,5,10,15,12,1.67,1.34,22.86,2.55,543,475,68,53.34,0.56,19,18,1,51.35,1.35,20.86,19.42,1.44,51.79,-0.54,13,22,9,176,19.62,6.74,0.75,5.1,99.23,50,22.11,29.21,50.47,27.98,49.31
"JORDIN.TOOTOO","2010-2011","NSH","R",54,626.32,7,10,17,14,1.63,1.34,18.51,1.77,512,548,-36,48.3,-0.42,22,15,7,59.46,5.5,19.62,20.64,-1.02,48.73,-1.64,19,21,2,149,14.27,6.11,0.59,8.33,103.1,49.49,24.3,29.38,48.11,28.64,50.06
"JOSEF.MELICHAR","2008-2009","CAR/T.B","D",39,447.56,0,8,8,4,1.07,0.54,5.7,0.76,391,414,-23,48.57,0.23,19,20,-1,48.72,6.56,15.57,16.51,-0.94,48.53,0.93,12,4,-8,45,6.03,0.48,0.06,0,99.98,47.93,25.78,25.98,48.46,28.31,49.68
"JOSEF.VASICEK","2007-2008","NYI","C",76,937.61,12,13,25,19,1.6,1.22,32.28,2.07,922,797,125,53.64,4.37,32,24,8,57.14,12.38,38.32,33.68,4.64,53.22,4.75,20,11,-9,182,11.65,10.13,0.65,12.63,101.37,45.38,28.15,29.68,49.85,29.32,49.78
"JOSEPH.CRABB","2008-2009","ATL","R",29,285.3,3,5,8,6,1.68,1.26,5.42,1.14,221,253,-32,46.62,-0.36,11,14,-3,44,3.77,10.51,11.73,-1.22,47.26,2.72,6,5,-1,43,9.04,2.28,0.48,12,99.13,44,21.8,27.76,46.14,28.61,49.14
"JOSH.BAILEY","2008-2009","NYI","C",26,314.13,3,2,5,4,0.96,0.76,0.18,0.03,270,348,-78,43.69,-4.33,11,18,-7,37.93,-10.64,9.88,14.65,-4.77,40.28,-6.45,2,2,0,30,5.73,2.09,0.4,20,98.7,54.65,26.71,29.97,46.37,29.23,50.23
"JOSH.BAILEY","2009-2010","NYI","C",72,840.47,9,11,20,13,1.43,0.93,18.19,1.3,777,826,-49,48.47,1.23,37,33,4,52.86,6.87,34.81,34.39,0.42,50.3,0.57,9,12,3,139,9.92,7.2,0.51,12.5,101.51,49.74,25.58,29.78,47.71,29.19,49.94
"JOSH.BAILEY","2010-2011","NYI","C",70,868.41,6,10,16,12,1.11,0.83,6.76,0.47,745,886,-141,45.68,-0.64,27,40,-13,40.3,-4.7,30.76,42.81,-12.05,41.81,-4.11,12,10,-2,98,6.77,6.38,0.44,10,98.08,42.89,26.75,29.57,46.26,28.87,50.14
"JOSH.GORGES","2007-2008","MTL","D",58,782.3,0,5,5,2,0.38,0.15,-0.53,-0.04,589,744,-155,44.19,-1.82,22,27,-5,44.9,-9.16,23.51,26.98,-3.47,46.56,1.05,6,5,-1,64,4.91,1.54,0.12,0,99.5,48.12,31.42,27.34,47.28,28.91,50
"JOSH.GORGES","2008-2009","MTL","D",81,1209.29,2,14,16,8,0.79,0.4,12.87,0.64,1054,1146,-92,47.91,0.07,57,50,7,53.27,6.57,41.41,47.79,-6.38,46.42,-1.11,16,4,-12,123,6.1,2.72,0.13,4.44,102.26,48.37,34.03,27.54,48.28,29.12,49.71
"JOSH.GORGES","2009-2010","MTL","D",82,1315,2,3,5,5,0.23,0.23,0.75,0.03,1053,1260,-207,45.53,-2.44,40,41,-1,49.38,2.26,43.35,47.09,-3.74,47.93,2.56,14,10,-4,116,5.29,2.12,0.1,5,100.83,46.14,34.1,27.64,46.77,29.12,50.07
"JOSH.GORGES","2010-2011","MTL","D",36,579.74,0,5,5,1,0.52,0.1,4.6,0.48,508,521,-13,49.37,-5.43,20,22,-2,47.62,-8.38,20.72,20.51,0.21,50.25,-3.93,7,4,-3,50,5.17,0.8,0.08,0,99.72,51.99,34.81,27.82,50.38,29.46,49.83
"JOSH.GRATTON","2008-2009","PHI","L",19,116.61,1,2,3,3,1.54,1.54,0.87,0.45,68,98,-30,40.96,-6.98,5,7,-2,41.67,-12.04,2.25,4.06,-1.81,35.66,-12.85,15,13,-2,21,10.81,0.78,0.4,7.69,99.36,68.75,13.9,27.16,46.65,26.97,49.53
"JOSH.GREEN","2010-2011","ANA","C",12,111.89,0,0,0,0,0,0,-0.12,-0.06,96,99,-3,49.23,3.67,1,4,-3,20,-26.88,3.58,4.35,-0.77,45.15,3.71,2,0,-2,20,10.72,0.96,0.51,0,95.26,56.45,19.84,25.08,44.06,27.96,49.15
"JOSHUA.BAILEY","2008-2009","NYI","C",42,482.77,1,7,8,5,0.99,0.62,3.18,0.4,404,491,-87,45.14,0.16,14,16,-2,46.67,10.06,14.68,19.03,-4.35,43.55,-3.19,3,4,1,46,5.72,2.73,0.34,3.85,100.61,49.38,25.18,30.32,45.86,28.85,49.56
"JOZEF.STUMPEL","2007-2008","FLA","C",51,627.32,4,8,12,9,1.15,0.86,9.37,0.9,501,552,-51,47.58,-3.7,16,23,-7,41.03,-6.91,18.95,24.02,-5.07,44.1,-4.84,5,8,3,73,6.98,3.65,0.35,9.09,98.53,48.43,27.52,31.25,49.25,29.69,50.11
"J-P.DUMONT","2007-2008","NSH","R",79,1049.41,20,31,51,43,2.92,2.46,52.46,3,981,927,54,51.42,1.45,62,48,14,56.36,10.63,49.03,40.39,8.64,54.83,3.84,10,20,10,235,13.44,13.74,0.79,14.6,102.02,52.22,30.7,30.75,52.13,29.71,50.17
"J-P.DUMONT","2008-2009","NSH","R",82,1093.3,11,30,41,27,2.25,1.48,40.34,2.21,1014,1002,12,50.3,1.74,58,45,13,56.31,12.26,47.67,45.98,1.69,50.9,4.26,10,15,5,227,12.46,13,0.71,8.87,102.58,54.51,29.47,30.57,48.09,29.43,50.33
"J-P.DUMONT","2009-2010","NSH","R",74,897.97,13,17,30,26,2,1.74,30.63,2.05,812,793,19,50.59,-0.81,40,30,10,57.14,6.34,33.14,33.16,-0.02,49.98,-1.56,8,4,-4,159,10.62,8.04,0.54,14.29,102.46,53.5,25.47,29.72,51.1,28.92,50.02
"J-P.DUMONT","2010-2011","NSH","R",70,659.85,9,6,15,10,1.36,0.91,19.11,1.74,597,553,44,51.91,2.6,23,19,4,54.76,3.77,22.99,23.05,-0.06,49.93,0.12,8,9,1,119,10.82,5.27,0.48,12.16,101.08,63.27,19.9,28.73,47.81,28.19,49.87
"JUNIOR.LESSARD","2007-2008","T.B/DAL","R",20,185.16,1,1,2,2,0.65,0.65,-0.53,-0.17,113,161,-48,41.24,-7.44,3,8,-5,27.27,-10.66,3.88,6.45,-2.57,37.56,-9.15,4,2,-2,31,10.05,1.02,0.33,5.88,95.39,44.32,20.29,26.79,48.62,28.29,49.7
"JUSSI.JOKINEN","2007-2008","DAL/T.B","L",71,783.25,9,16,25,19,1.92,1.46,26.82,2.05,693,624,69,52.62,3.34,32,39,-7,45.07,-6.16,26.91,27.86,-0.95,49.13,1.31,10,8,-2,158,12.1,6.72,0.51,10.23,97.27,62.89,24.88,31.19,49.67,29.37,49.65
"JUSSI.JOKINEN","2008-2009","T.B/CAR","L",71,801,5,13,18,14,1.35,1.05,17.96,1.35,687,711,-24,49.14,-1.11,25,32,-7,43.86,-7.28,26.48,29.35,-2.87,47.43,-2.04,10,12,2,128,9.59,5.76,0.43,6.41,98.55,50.59,25.65,29.76,49.01,28.52,49.29
"JUSSI.JOKINEN","2009-2010","CAR","L",80,1006.22,17,16,33,25,1.97,1.49,32.22,1.92,923,944,-21,49.44,0.69,44,36,8,55,10.94,41.31,43.06,-1.75,48.96,2.08,9,15,6,194,11.57,9.76,0.58,17,102.61,47.37,27.73,30.59,48.99,29.49,49.59
"JUSSI.JOKINEN","2010-2011","CAR","L",70,838.5,9,20,29,21,2.08,1.5,30.13,2.16,857,851,6,50.18,1.11,43,37,6,53.75,7.05,36.26,38.8,-2.54,48.31,-0.13,7,14,7,143,10.23,7.64,0.55,10,101.63,49.02,26.43,30.72,48.71,29.22,49.86
"JUSTIN.ABDELKADER","2009-2010","DET","L",50,471.24,3,3,6,6,0.76,0.76,10.75,1.37,398,364,34,52.23,-1.39,9,20,-11,31.03,-20.46,16.01,13.81,2.2,53.69,1.88,14,17,3,129,16.42,6.46,0.82,4.29,94.51,65.18,20.17,26.71,51.22,27.66,49.38
"JUSTIN.ABDELKADER","2010-2011","DET","L",74,758.24,7,11,18,14,1.42,1.11,31.47,2.49,748,616,132,54.84,2.08,33,20,13,62.26,14.94,30.98,22.74,8.24,57.67,7.36,21,21,0,210,16.62,9.5,0.75,5.83,101.9,58.25,21.71,28.12,53.63,27.92,49.65
"JUSTIN.BRAUN","2010-2011","S.J","D",28,386.9,0,7,7,3,1.09,0.47,11.55,1.79,389,305,84,56.05,3.16,13,14,-1,48.15,-6.07,17.35,12.94,4.41,57.28,1.12,1,0,-1,87,13.49,1.41,0.22,0,98.29,48.95,28.16,28.04,52.43,29.02,49.7
"JUSTIN.DIBENEDETTO","2010-2011","NYI","C",8,69.07,0,1,1,0,0.87,0,0.5,0.43,48,67,-19,41.74,-7.05,2,4,-2,33.33,-33.33,1.45,3.17,-1.72,31.39,-16.24,1,5,4,10,8.69,0.2,0.17,0,93.56,45.45,17.67,26.67,43.09,27.7,49.33
"JUSTIN.FALK","2010-2011","MIN","D",22,273.76,0,3,3,2,0.66,0.44,-1.13,-0.25,205,274,-69,42.8,-3.05,9,13,-4,40.91,4.32,8.99,11.58,-2.59,43.7,0.98,3,1,-2,19,4.16,0.24,0.05,0,100.63,37.32,27.33,26.65,44.46,28.43,49.67
"JUSTIN.MERCIER","2009-2010","COL","C",9,57.88,1,1,2,1,2.07,1.04,2.43,2.52,41,35,6,53.95,2.82,2,0,2,100,60.71,2.15,1.29,0.86,62.5,11.85,0,1,1,7,7.26,0.56,0.58,20,108,57.89,14.81,27.89,43.94,28.43,49.99
"JUSTIN.WILLIAMS","2007-2008","CAR","R",37,473.58,7,14,21,14,2.66,1.77,25.99,3.29,505,400,105,55.8,6.88,24,18,6,57.14,6.61,21.46,19.6,1.86,52.26,4.84,13,10,-3,135,17.1,5.14,0.65,9.46,100.41,46.15,30.3,31.18,50.51,29.92,49.53
"JUSTIN.WILLIAMS","2008-2009","CAR/L.A","R",44,540.43,1,7,8,6,0.89,0.67,15.45,1.72,535,467,68,53.39,2.27,16,18,-2,47.06,0.82,22.18,18.52,3.66,54.5,4.41,6,11,5,133,14.77,7.12,0.79,1.28,97.77,53.16,27.28,30.86,51.19,29.2,49.38
"JUSTIN.WILLIAMS","2009-2010","L.A","R",49,651.5,8,11,19,13,1.75,1.2,30.41,2.8,665,489,176,57.63,9.18,24,24,0,50,3.27,27.04,20.12,6.92,57.34,10.25,13,9,-4,192,17.68,8.24,0.76,6.84,97.06,54.6,29.28,31.92,49.32,29.83,49.87
"JUSTIN.WILLIAMS","2010-2011","L.A","R",73,1012.8,15,26,41,26,2.43,1.54,57.12,3.38,1065,821,244,56.47,7.11,53,36,17,59.55,10.15,44.2,32.27,11.93,57.8,8.57,14,19,5,292,17.3,13.94,0.83,8.62,101.46,49.33,29.61,30.93,49.17,29.3,49.74
"KAMIL.KREPS","2007-2008","FLA","C",74,736.78,6,11,17,9,1.38,0.73,14.73,1.2,594,666,-72,47.14,-2.63,25,20,5,55.56,7.6,24.87,27.36,-2.49,47.62,0.12,9,8,-1,113,9.2,5.84,0.48,8.33,101.57,45.65,22.28,28.76,48.96,28.69,49.93
"KAMIL.KREPS","2008-2009","FLA","C",66,704.18,3,14,17,11,1.45,0.94,10.19,0.87,560,703,-143,44.34,-2.78,20,22,-2,47.62,-4.44,22.51,27.85,-5.34,44.7,-3.06,7,7,0,116,9.88,4.71,0.4,4.35,100.58,45.71,23.09,28.81,45.99,28.67,49.99
"KAMIL.KREPS","2009-2010","FLA","C",76,788.82,3,8,11,7,0.84,0.53,1.09,0.08,583,831,-248,41.23,-4.11,23,31,-8,42.59,-7.66,22.04,30.46,-8.42,41.98,-4.52,7,6,-1,128,9.74,5.27,0.4,4.11,100.15,41.03,22.28,28.69,44.93,28.71,50
"KAREL.RACHUNEK","2007-2008","N.J","D",47,649.79,3,7,10,7,0.92,0.65,14.35,1.33,546,455,91,54.55,3.09,27,28,-1,49.09,-0.29,23.12,20.01,3.11,53.61,3.29,16,4,-12,83,7.66,2.15,0.2,6.82,97.85,58.63,32.71,27.62,51.81,29.03,48.65
"KARL.ALZNER","2008-2009","WSH","D",30,454.12,1,3,4,3,0.53,0.4,11.7,1.55,484,379,105,56.08,0.4,19,20,-1,48.72,-14.92,19.52,14.89,4.63,56.73,1.01,1,3,2,56,7.4,0.99,0.13,3.85,97.68,53.06,34.01,27.27,53.51,28.89,48.65
"KARL.ALZNER","2009-2010","WSH","D",21,296.55,0,4,4,2,0.81,0.4,3.11,0.63,270,278,-8,49.27,-5.93,14,16,-2,46.67,-23.17,10.99,11.93,-0.94,47.95,-4.08,3,1,-2,30,6.07,0.58,0.12,0,100.28,42.33,31.44,27.2,52.71,28.67,49.22
"KARL.ALZNER","2010-2011","WSH","D",81,1333.98,2,6,8,3,0.36,0.13,19.42,0.87,1254,1164,90,51.86,1.06,49,42,7,53.85,3.03,46.76,47.12,-0.36,49.81,-2.97,9,7,-2,129,5.8,2.05,0.09,3.51,100.78,50.13,34.97,28.24,51.63,29.47,50.01
"KARLIS.SKRASTINS","2007-2008","COL/FLA","D",60,906.64,2,3,5,3,0.33,0.2,2.7,0.18,743,836,-93,47.06,-2.4,28,34,-6,45.16,-7.54,31.47,34.39,-2.92,47.78,-1.86,13,4,-9,109,7.21,2.19,0.14,5.26,98.82,45.17,33.12,28.3,48.29,29.61,50.43
"KARLIS.SKRASTINS","2008-2009","FLA","D",80,1313.57,4,9,13,6,0.59,0.27,4.72,0.22,1101,1360,-259,44.74,-2.73,50,48,2,51.02,-0.54,46.48,54.39,-7.91,46.08,-0.76,10,4,-6,143,6.53,3.2,0.15,8.16,102.19,41.7,35.65,28.73,47.06,29.67,50.01
"KARLIS.SKRASTINS","2009-2010","DAL","D",78,1209.17,2,10,12,8,0.6,0.4,4.08,0.2,1013,1232,-219,45.12,-4.6,45,51,-6,46.88,-3.39,40.26,47.1,-6.84,46.09,-3.85,9,3,-6,127,6.3,2.36,0.12,4.08,100.04,52.38,33.46,27.76,49.47,29.07,50.22
"KARLIS.SKRASTINS","2010-2011","DAL","D",74,1047.23,3,4,7,5,0.4,0.29,1.17,0.07,821,989,-168,45.36,-3.8,36,42,-6,46.15,-6.31,32.59,36.38,-3.79,47.25,0,14,9,-5,82,4.7,2.22,0.13,11.11,100.69,46.17,30.77,27.55,49.24,28.7,49.89
"KEATON.ELLERBY","2009-2010","FLA","D",22,118.13,0,0,0,0,0,0,0.35,0.18,89,93,-4,48.9,5.36,5,6,-1,45.45,-5.93,3.71,3.67,0.04,50.27,7.23,0,0,0,17,8.63,0.23,0.12,0,97.76,43.4,11.39,27.11,43.51,27.38,48.96
"KEATON.ELLERBY","2010-2011","FLA","D",54,789.89,1,8,9,4,0.68,0.3,12.32,0.94,741,687,54,51.89,2.41,19,33,-14,36.54,-8.31,29.87,27.43,2.44,52.13,1.61,8,5,-3,126,9.57,1.81,0.14,2.04,95.82,51.86,30.57,27.27,50.2,28.62,49.8
"KEITH.AUCOIN","2007-2008","CAR","R",36,380.35,5,6,11,8,1.74,1.26,19.82,3.13,407,275,132,59.68,8.86,16,13,3,55.17,2.88,17.67,11.68,5.99,60.2,10.68,3,14,11,85,13.41,4.47,0.71,9.8,97.74,50,25.08,28.56,50.86,28.18,49.45
"KEITH.AUCOIN","2008-2009","WSH","C",12,113.73,1,4,5,1,2.64,0.53,6.85,3.61,124,87,37,58.77,1.33,7,2,5,77.78,39.32,4.63,3.63,1,56.05,-2.21,0,3,3,19,10.02,0.92,0.49,8.33,106.77,60,21.87,28.35,53.72,27.75,47.66
"KEITH.AUCOIN","2009-2010","WSH","C",9,73.15,1,2,3,2,2.46,1.64,1.62,1.33,67,74,-7,47.52,-8.14,4,6,-2,40,-26.67,2.99,4.39,-1.4,40.51,-9.07,0,0,0,7,5.74,0.24,0.2,33.33,98.43,51.35,17.84,28.68,51.78,28.27,48.91
"KEITH.AULIE","2010-2011","TOR","D",40,644.92,2,0,2,2,0.19,0.19,-4.8,-0.45,522,736,-214,41.49,-6.12,24,22,2,52.17,3.24,20.87,27.24,-6.37,43.38,-3.98,11,4,-7,68,6.33,0.99,0.09,7.69,103.01,44.03,34.71,29.05,48.93,29.1,50.55
"KEITH.BALLARD","2007-2008","ARI","D",81,1286.8,3,12,15,10,0.7,0.47,13.2,0.62,1062,1209,-147,46.76,-3.43,48,43,5,52.75,7.96,45.46,49.91,-4.45,47.67,-0.37,27,18,-9,158,7.37,4.07,0.19,3.66,101.31,40.19,35.34,27.5,49.97,29.82,50.69
"KEITH.BALLARD","2008-2009","FLA","D",82,1358.38,4,19,23,17,1.02,0.75,24.17,1.07,1224,1284,-60,48.8,3.32,61,51,10,54.46,5,48.96,53.2,-4.24,47.92,1.91,17,20,3,157,6.93,3.64,0.16,5.8,102.28,48.2,36.04,27.25,44.91,28.82,49.65
"KEITH.BALLARD","2009-2010","FLA","D",82,1358.12,6,9,15,9,0.66,0.4,1.03,0.05,1082,1474,-392,42.33,-3.45,53,57,-4,48.18,0.23,44.21,55.61,-11.4,44.29,-2.44,20,20,0,117,5.17,2.73,0.12,11.32,101.67,42.01,35.64,28.46,46.76,29.68,50.27
"KEITH.BALLARD","2010-2011","VAN","D",65,881.06,2,4,6,2,0.41,0.14,9,0.61,763,825,-62,48.05,-5.61,31,23,8,57.41,-3.2,30.02,34.58,-4.56,46.47,-5.8,18,15,-3,120,8.17,1.61,0.11,4.55,102.06,44.03,29.19,26.72,52.29,28.63,49.54
"KEITH.CARNEY","2007-2008","MIN","D",60,730.22,1,6,7,4,0.58,0.33,9.87,0.81,634,568,66,52.75,5.02,25,24,1,51.02,3.61,21.9,22.32,-0.42,49.53,4.5,15,5,-10,57,4.68,1.17,0.1,4.35,100.53,45.98,28.08,27.75,48.62,28.46,49.22
"KEITH.TKACHUK","2007-2008","STL","L/C",78,933.74,13,18,31,24,1.99,1.54,29.92,1.92,769,794,-25,49.2,2.79,43,38,5,53.09,5.8,34.76,35.05,-0.29,49.79,2.99,22,20,-2,201,12.92,12.2,0.78,11.3,101.19,47.45,27.31,30.57,47.72,29.56,50.7
"KEITH.TKACHUK","2008-2009","STL","C",79,926.87,9,14,23,19,1.49,1.23,26.77,1.73,815,776,39,51.23,4.47,32,35,-3,47.76,-0.69,35.56,30,5.56,54.24,6.75,24,20,-4,197,12.75,10.44,0.68,7.63,98.66,45.85,26.69,30.55,47.34,29.57,50.34
"KEITH.TKACHUK","2009-2010","STL","C",67,684.42,6,8,14,13,1.23,1.14,14.16,1.24,598,624,-26,48.94,-2.5,27,32,-5,45.76,-4.83,26.93,25.59,1.34,51.28,2,21,14,-7,138,12.1,8.02,0.7,7.23,98.89,42.32,22.72,29.19,51.3,28.58,49.58
"KEITH.YANDLE","2007-2008","ARI","D",43,505.86,1,3,4,3,0.47,0.36,9.45,1.12,504,451,53,52.77,3.78,15,25,-10,37.5,-14.83,19.02,18.5,0.52,50.69,4.14,5,5,0,94,11.15,2.66,0.32,1.85,94.79,55.92,26.1,27.11,48.18,28.01,48.91
"KEITH.YANDLE","2008-2009","ARI","D",68,886.46,3,11,14,8,0.95,0.54,15.63,1.06,802,842,-40,48.78,4.73,38,39,-1,49.35,9.11,32.07,32.49,-0.42,49.67,5.19,13,12,-1,139,9.41,3.09,0.21,3.7,99.87,59.27,28.49,26.76,45.59,28.43,50.54
"KEITH.YANDLE","2009-2010","ARI","D",82,1254.64,7,17,24,16,1.15,0.77,42.92,2.05,1265,1028,237,55.17,4.88,52,30,22,63.41,12.62,51.38,40.96,10.42,55.64,5.98,9,19,10,224,10.71,5.61,0.27,7.37,102.07,59.5,33.93,27.65,49.98,28.77,49.42
"KEITH.YANDLE","2010-2011","ARI","D",82,1514.12,6,24,30,18,1.19,0.71,37.58,1.49,1498,1464,34,50.57,0.53,64,51,13,55.65,2.47,57.68,63.03,-5.35,47.78,-1.42,12,13,1,296,11.73,7.21,0.29,4.58,101.85,51.98,39.19,28.3,48.19,29.42,49.88
"KEN.KLEE","2007-2008","ATL","D",70,1144.05,1,7,8,4,0.42,0.21,2.98,0.16,865,997,-132,46.46,5.14,39,50,-11,43.82,3.21,39.95,45.44,-5.49,46.79,5.41,23,7,-16,111,5.82,2.38,0.12,2.04,99.59,39.36,36.22,28.06,42.04,29.4,50.63
"KEN.KLEE","2008-2009","ANA/ARI","D",70,915.4,1,8,9,3,0.59,0.2,8.9,0.58,725,807,-82,47.32,2.06,36,28,8,56.25,13.47,28.37,28.99,-0.62,49.46,4.02,11,5,-6,102,6.69,1.82,0.12,2.17,102.21,49.04,28.62,26.83,46.4,28.46,49.96
"KENNDAL.MCARDLE","2009-2010","FLA","L",19,166.98,1,2,3,3,1.08,1.08,-0.3,-0.11,109,175,-66,38.38,-9.12,4,8,-4,33.33,-24.56,4.02,5.72,-1.7,41.27,-8.9,7,9,2,18,6.47,0.79,0.28,10,98.11,32.93,18.74,28.54,44.27,28.42,50.75
"KENNDAL.MCARDLE","2010-2011","FLA","L",11,108.5,0,0,0,0,0,0,-0.36,-0.2,92,96,-4,48.94,-3.2,0,3,-3,0,-50,3.36,4.72,-1.36,41.58,-14.2,4,2,-2,12,6.64,0.37,0.2,0,94.23,34.48,20.46,28.79,50.33,28.92,50.76
"KENT.HUSKINS","2007-2008","ANA","D",75,993.42,2,12,14,8,0.85,0.48,14.3,0.86,726,725,1,50.03,-0.75,41,20,21,67.21,19.56,32.89,30.16,2.73,52.16,5.02,21,7,-14,87,5.25,2.08,0.13,6.25,105.21,50.51,31.1,27.62,51.46,28.33,49.35
"KENT.HUSKINS","2008-2009","ANA","D",33,472.16,2,4,6,4,0.76,0.51,2.87,0.36,354,436,-82,44.81,-5.73,22,15,7,59.46,4.91,14.73,19.86,-5.13,42.58,-7.01,10,6,-4,34,4.32,0.48,0.06,18.18,104.97,50.57,33.03,28.37,50.25,28.8,50.82
"KENT.HUSKINS","2009-2010","S.J","D",81,1165.45,3,15,18,10,0.93,0.51,18.37,0.95,987,976,11,50.28,-1.12,50,38,12,56.82,2.01,46.27,43.53,2.74,51.53,-0.93,18,5,-13,105,5.41,1.89,0.1,9.09,102.58,49.66,31.54,26.24,50.81,28.55,49.75
"KENT.HUSKINS","2010-2011","S.J","D",50,728.35,2,5,7,4,0.58,0.33,16.5,1.36,693,562,131,55.22,2.79,26,18,8,59.09,10.85,28.34,25.42,2.92,52.72,-4.35,5,0,-5,88,7.25,1.33,0.11,5.56,100.96,50.81,31.16,27.58,52.15,28.68,49.22
"KEVIN.BIEKSA","2007-2008","VAN","D",34,531.05,1,4,5,2,0.56,0.23,-0.53,-0.06,409,482,-73,45.9,-3.72,16,27,-11,37.21,-13.61,15.9,22.38,-6.48,41.54,-10.32,20,8,-12,80,9.04,1.53,0.17,3.03,97.49,55.38,37.77,28.19,49.34,29.23,50.14
"KEVIN.BIEKSA","2008-2009","VAN","D",71,1118.69,5,8,13,8,0.7,0.43,18.52,0.99,953,906,47,51.26,1.7,40,42,-2,48.78,-11.09,38.38,40.09,-1.71,48.91,-2.47,28,22,-6,188,10.08,4.3,0.23,5.88,99.93,53.02,36.37,28.66,48.32,29.05,50.06
"KEVIN.BIEKSA","2009-2010","VAN","D",55,872.26,2,13,15,7,1.03,0.48,22.8,1.57,831,695,136,54.46,4.07,34,35,-1,49.28,-9.6,37.13,31.34,5.79,54.23,3.14,22,16,-6,166,11.42,4.14,0.28,2.7,98.95,50.22,35.71,28.46,50.87,29.32,49.41
"KEVIN.BIEKSA","2010-2011","VAN","D",66,1128.55,4,11,15,8,0.8,0.43,25.64,1.36,1097,986,111,52.66,1.17,53,32,21,62.35,7.42,43.16,42.4,0.76,50.44,-0.16,26,17,-9,164,8.72,3.8,0.2,5.56,103.05,45.96,37.03,28.43,52.67,29.68,49.55
"KEVIN.DALLMAN","2007-2008","L.A","D",34,400.75,3,2,5,4,0.75,0.6,8.72,1.31,366,345,21,51.48,6.59,13,7,6,65,23.1,15.76,12.9,2.86,54.99,10.54,2,1,-1,76,11.38,1.55,0.23,10.34,103.44,58.77,25.61,27.96,45.88,28.4,49.76
"KEVIN.DOELL","2007-2008","ATL","C",8,69.68,0,0,0,0,0,0,-0.99,-0.85,35,59,-24,37.23,-5.28,1,3,-2,25,-14.29,1.64,2.25,-0.61,42.16,3,1,0,-1,5,4.31,0.19,0.16,0,96.45,41.18,19.25,26.95,42.59,27.15,48.95
"KEVIN.KLEIN","2007-2008","NSH","D",13,165.91,0,2,2,2,0.72,0.72,1.6,0.58,118,130,-12,47.58,-2.94,4,7,-3,36.36,-30.3,5.42,4.71,0.71,53.5,-0.85,3,1,-2,22,7.96,0.57,0.21,0,95.03,47.47,29.3,26.63,48.1,28.43,49.43
"KEVIN.KLEIN","2008-2009","NSH","D",63,723.15,3,7,10,6,0.83,0.5,11.47,0.95,618,619,-1,49.96,0.71,26,22,4,54.17,7.72,25.77,26.73,-0.96,49.09,0.1,7,4,-3,80,6.64,2.13,0.18,8.57,101.77,50.5,24.93,26.31,47.61,27.86,50.09
"KEVIN.KLEIN","2009-2010","NSH","D",81,1323.47,0,6,6,4,0.27,0.18,7.67,0.35,1085,1163,-78,48.27,-4.83,37,56,-19,39.78,-16.47,46.55,47.53,-0.98,49.48,-2.52,6,7,1,143,6.48,3.2,0.15,0,97.05,43.59,34.36,28.16,52.13,29.35,50.13
"KEVIN.KLEIN","2010-2011","NSH","D",81,1349.63,2,14,16,8,0.71,0.36,13.48,0.6,1049,1267,-218,45.29,-5.8,56,46,10,54.9,0.04,45.7,52.29,-6.59,46.64,-6.07,8,4,-4,171,7.6,3.32,0.15,2.35,102.99,45.01,35.05,27.34,50.21,29.15,50.22
